61107.675 	0.04359 	0.04359 	0.18762 	0.02530 	-0.13530 	0.13779 	0.03951 	0.99088 	0.56332 	0.34315 	0.04167 	0.99899 	0.09746 	0.03745 	-0.60729 	-0.19391 	0.58638 	-0.42277 	0.37299 	-0.24906 	0.69846 	0.46311 	0.17223 	0.59982 	0.39826 	0.25085 	1.58725 	0.63636 	-0.68687 	0.85906 
61107.677 	0.06447 	0.06465 	0.31641 	-0.02024 	-0.06002 	0.09625 	0.09524 	-0.49848 	0.49139 	0.25584 	0.10976 	0.99697 	0.06701 	-0.06917 	0.57794 	-0.25888 	0.45142 	-0.31136 	0.33620 	-0.25358 	0.23417 	0.34579 	0.23468 	0.47031 	0.37593 	0.02712 	0.45118 	0.54882 	-0.32660 	-0.00671 
61107.679 	0.08462 	0.08480 	0.41053 	-0.06377 	-0.03459 	0.12259 	-0.03850 	-1.13030 	0.34245 	0.12995 	0.09248 	0.99596 	0.09645 	0.05972 	0.97368 	-0.23452 	0.30715 	-0.19199 	0.14715 	-0.52981 	0.42171 	0.29021 	0.21957 	0.89291 	0.24566 	-0.26441 	-0.71380 	0.33333 	0.41414 	0.21812 
61107.681 	0.10386 	0.10403 	0.43839 	-0.08907 	-0.03052 	0.11348 	-0.02229 	-0.82877 	0.47214 	0.13299 	0.01524 	0.99596 	0.16954 	0.20142 	1.19798 	0.12995 	0.23408 	-0.10743 	0.00818 	-1.05962 	1.08976 	0.38181 	0.06446 	0.43964 	0.05583 	-0.27458 	-1.00336 	0.52862 	0.49158 	0.75503 
61107.683 	0.12199 	0.12198 	0.38885 	-0.06275 	-0.04883 	0.04255 	0.11854 	-0.35765 	0.66667 	0.16447 	0.02033 	0.99494 	0.16751 	0.11842 	0.85324 	0.41929 	0.26752 	-0.14723 	0.09095 	-1.25023 	1.32495 	0.33550 	-0.00918 	-1.27390 	-0.11911 	-0.24746 	-0.76431 	1.04392 	-0.16835 	0.27181 
61107.685 	0.13829 	0.13828 	0.27554 	0.00304 	-0.04476 	0.02026 	0.10942 	0.45491 	0.21277 	0.11371 	0.06402 	0.99393 	0.04467 	0.01518 	-0.18320 	0.41015 	0.38640 	-0.29346 	0.21562 	-0.76981 	1.01475 	0.11217 	0.13396 	-2.00604 	-0.19851 	-0.01695 	-0.50168 	0.86869 	-0.56566 	0.04027 
61107.687 	0.15294 	0.15311 	0.13437 	0.02024 	0.02340 	0.03445 	0.05167 	1.53939 	-0.08916 	0.01015 	0.05488 	0.99596 	-0.05076 	0.04656 	-0.67308 	0.46802 	0.54492 	-0.31733 	0.28818 	-0.10415 	0.84039 	0.06792 	0.28705 	-0.52616 	-0.14268 	0.47797 	0.08754 	0.08754 	-0.44781 	0.98993 
61107.689 	0.16632 	0.16630 	0.00433 	0.03340 	0.03357 	-0.00304 	0.15096 	1.61212 	0.14792 	-0.09137 	0.03455 	1.00000 	-0.03147 	0.06275 	-0.13360 	0.39086 	0.70813 	-0.26162 	0.33723 	0.86780 	0.82214 	0.18318 	0.26691 	1.30529 	0.03102 	0.77288 	0.65657 	-0.39394 	-0.27946 	0.87584 
61107.691 	0.17767 	0.17766 	-0.08111 	0.07186 	0.00407 	-0.06788 	0.20466 	0.18642 	-0.36272 	-0.07919 	0.03659 	1.00203 	0.01523 	0.03036 	0.08300 	-0.09340 	0.85647 	-0.23675 	0.31168 	2.23849 	0.53829 	0.17392 	0.15410 	1.16897 	0.25186 	0.73559 	0.20875 	-0.40067 	-0.16162 	-0.59732 
61107.693 	0.18683 	0.18700 	-0.11022 	0.05972 	0.06816 	-0.05066 	0.03951 	-0.84600 	-0.93820 	-0.02843 	0.01931 	1.00102 	0.03553 	0.08704 	-0.55466 	-0.45990 	0.97822 	-0.16215 	0.23810 	3.41187 	0.25445 	0.16466 	0.08763 	0.88610 	0.43300 	0.33559 	-0.69697 	-0.20875 	0.14815 	-0.44295 
